Timestamp,NOBITEX Last Update Time ,RAMZINEX Last Update Time,Exchange,Symbol (NOBITEX),Pair ID (RAMZINEX),Lowest Ask Price (NOBITEX),Highest Bid Price (NOBITEX),Lowest Ask Price (RAMZINEX),Highest Bid Price (RAMZINEX),Lowest Ask Volume(NOBITEX),Highest Bid Volume (NOBITEX),Lowest Ask Volume (RAMZINEX),Highest Bid Volume (RAMZINEX),Benefit,Percent,Action,Nobitex To Ramzinex Unit Ratio,Buy Price,Sell Price,Buy Side,Sell Side,Our trading volume
2023-12-23 14:51:07,0,0,NOBITEX-RAMZINEX,FTTUSDT,362,3.5663,3.5661,3.592,3.574,28.5,342.14,400,326.213,0.21944999999999482,1.0021591004682724,0,1,3.5663,3.574,mexc,ramzinex,28.5
2023-12-23 14:51:07,0,0,NOBITEX-RAMZINEX,MATICUSDT,363,0.8388,0.8387,0.8432,0.84,65064.22,26699.4,1235.52,1235.52,1.482623999999974,1.0014306151645207,0,1,0.8388,0.84,mexc,ramzinex,1235.52
2023-12-23 14:51:07,0,0,NOBITEX-RAMZINEX,USTCUSDT,393,0.03571,0.03568,0.065,0.053858,128401.78,158404.28,368,100,1.8148000000000004,1.508204984598152,0,1,0.03571,0.053858,mexc,ramzinex,100.0
2023-12-23 14:51:07,0,0,NOBITEX-RAMZINEX,COMPUSDT,170,52.34,52.33,52.89,52.41,38.747,2889.675,8.25,12.065624,0.8445936799999176,1.0013374092472296,0,1,52.34,52.41,mexc,ramzinex,12.065624
2023-12-23 14:51:07,0,0,NOBITEX-RAMZINEX,BSVUSDT,182,49.5001,49.5,49.3,33.31,124.1938,18.27134,0.10055,2.66968,0.020110000000000287,1.004056795131846,0,1,49.3,49.5,ramzinex,mexc,0.10055
2023-12-23 14:51:07,0,0,NOBITEX-RAMZINEX,SOLUSDT,218,94.83,94.82,95.9,95.03,946.34,8.92,20.475,18.45,3.6900000000000523,1.002109037224507,0,1,94.83,95.03,mexc,ramzinex,18.45
2023-12-23 14:51:11,0,0,NOBITEX-RAMZINEX,AAVEUSDT,37,95.73,95.72,97.3,96.4,18.428,186.719,6.1875,7.242187,4.8522652900000125,1.0069988509349213,0,1,95.73,96.4,mexc,ramzinex,7.242187
2023-12-23 14:51:11,0,0,NOBITEX-RAMZINEX,LTCUSDT,15,71.87,71.86,72.56,71.94,229.9347,330.0627,0.341,9.281,0.6496699999999367,1.0009739807986642,0,1,71.87,71.94,mexc,ramzinex,9.281
2023-12-23 14:51:11,0,0,NOBITEX-RAMZINEX,FTTUSDT,362,3.5662,3.5661,3.592,3.574,28.06,156.63,400,326.213,0.2188680000000008,1.0021872020638214,0,1,3.5662,3.574,mexc,ramzinex,28.06
2023-12-23 14:51:11,0,0,NOBITEX-RAMZINEX,MATICUSDT,363,0.8388,0.8387,0.8432,0.84,65064.22,26699.4,1235.52,1235.52,1.482623999999974,1.0014306151645207,0,1,0.8388,0.84,mexc,ramzinex,1235.52
2023-12-23 14:51:11,0,0,NOBITEX-RAMZINEX,USTCUSDT,393,0.0357,0.03567,0.065,0.053858,152941.04,164219.87,368,100,1.8158,1.508627450980392,0,1,0.0357,0.053858,mexc,ramzinex,100.0
2023-12-23 14:51:11,0,0,NOBITEX-RAMZINEX,COMPUSDT,170,52.34,52.33,52.89,52.41,38.747,2889.675,8.25,12.065624,0.8445936799999176,1.0013374092472296,0,1,52.34,52.41,mexc,ramzinex,12.065624
2023-12-23 14:51:11,0,0,NOBITEX-RAMZINEX,BSVUSDT,182,49.5001,49.5,49.3,33.31,124.1938,18.27134,0.10055,2.66968,0.020110000000000287,1.004056795131846,0,1,49.3,49.5,ramzinex,mexc,0.10055
2023-12-23 14:51:11,0,0,NOBITEX-RAMZINEX,SOLUSDT,218,94.84,94.83,95.9,95.03,489.3,65.46,20.475,18.45,3.505499999999958,1.0020033741037537,0,1,94.84,95.03,mexc,ramzinex,18.45
2023-12-23 14:51:14,0,0,NOBITEX-RAMZINEX,AAVEUSDT,37,95.78,95.75,97.3,96.4,8.213,5.649,6.1875,7.242187,4.490155940000033,1.006473167675924,0,1,95.78,96.4,mexc,ramzinex,7.242187
2023-12-23 14:51:14,0,0,NOBITEX-RAMZINEX,LTCUSDT,15,71.88,71.87,72.56,71.94,249.8585,232.4841,0.341,9.281,0.5568600000000211,1.0008347245409015,0,1,71.88,71.94,mexc,ramzinex,9.281
2023-12-23 14:51:14,0,0,NOBITEX-RAMZINEX,FTTUSDT,362,3.5662,3.5661,3.592,3.574,28.06,156.63,400,326.213,0.2188680000000008,1.0021872020638214,0,1,3.5662,3.574,mexc,ramzinex,28.06
2023-12-23 14:51:14,0,0,NOBITEX-RAMZINEX,MATICUSDT,363,0.839,0.8389,0.8432,0.84,4056.96,43834.5,1235.52,1235.52,1.235520000000001,1.0011918951132301,0,1,0.839,0.84,mexc,ramzinex,1235.52
2023-12-23 14:51:14,0,0,NOBITEX-RAMZINEX,USTCUSDT,393,0.0357,0.03567,0.065,0.053858,123877.01,164219.87,368,100,1.8158,1.508627450980392,0,1,0.0357,0.053858,mexc,ramzinex,100.0
2023-12-23 14:51:14,0,0,NOBITEX-RAMZINEX,COMPUSDT,170,52.35,52.34,52.89,52.41,43.66,39.083,8.25,12.065624,0.7239374399999416,1.0011461318051575,0,1,52.35,52.41,mexc,ramzinex,12.065624
2023-12-23 14:51:14,0,0,NOBITEX-RAMZINEX,BSVUSDT,182,49.5001,49.5,49.3,33.31,124.1938,18.27134,0.10055,2.66968,0.020110000000000287,1.004056795131846,0,1,49.3,49.5,ramzinex,mexc,0.10055
2023-12-23 14:51:14,0,0,NOBITEX-RAMZINEX,SOLUSDT,218,94.86,94.82,95.9,95.03,267.75,697.74,20.475,18.45,3.1365000000000314,1.0017921146953406,0,1,94.86,95.03,mexc,ramzinex,18.45
2023-12-23 14:51:18,0,0,NOBITEX-RAMZINEX,AAVEUSDT,37,95.75,95.72,97.3,96.4,7.35,4.726,6.1875,7.242187,4.707421550000041,1.0067885117493474,0,1,95.75,96.4,mexc,ramzinex,7.242187
2023-12-23 14:51:18,0,0,NOBITEX-RAMZINEX,LTCUSDT,15,71.88,71.87,72.56,71.94,249.8585,275.0229,0.341,9.281,0.5568600000000211,1.0008347245409015,0,1,71.88,71.94,mexc,ramzinex,9.281
2023-12-23 14:51:18,0,0,NOBITEX-RAMZINEX,FTTUSDT,362,3.5662,3.5661,3.592,3.574,28.06,156.63,400,326.213,0.2188680000000008,1.0021872020638214,0,1,3.5662,3.574,mexc,ramzinex,28.06
2023-12-23 14:51:18,0,0,NOBITEX-RAMZINEX,MATICUSDT,363,0.839,0.8389,0.8432,0.84,5316.6,43834.5,1235.52,1235.52,1.235520000000001,1.0011918951132301,0,1,0.839,0.84,mexc,ramzinex,1235.52
2023-12-23 14:51:18,0,0,NOBITEX-RAMZINEX,USTCUSDT,393,0.03573,0.0357,0.065,0.053858,131003.67,164527.22,368,100,1.8128000000000006,1.5073607612650435,0,1,0.03573,0.053858,mexc,ramzinex,100.0
2023-12-23 14:51:18,0,0,NOBITEX-RAMZINEX,COMPUSDT,170,52.35,52.34,52.89,52.41,43.66,39.083,8.25,12.065624,0.7239374399999416,1.0011461318051575,0,1,52.35,52.41,mexc,ramzinex,12.065624
2023-12-23 14:51:18,0,0,NOBITEX-RAMZINEX,BSVUSDT,182,49.5001,49.5,49.3,33.31,124.1938,18.27134,0.10055,2.66968,0.020110000000000287,1.004056795131846,0,1,49.3,49.5,ramzinex,mexc,0.10055
2023-12-23 14:51:18,0,0,NOBITEX-RAMZINEX,SOLUSDT,218,94.87,94.85,95.9,95.03,29.91,416.99,20.475,18.45,2.951999999999937,1.0016865183935912,0,1,94.87,95.03,mexc,ramzinex,18.45
2023-12-23 14:51:22,0,0,NOBITEX-RAMZINEX,AAVEUSDT,37,95.75,95.72,97.3,96.4,420.338,6.042,6.1875,7.242187,4.707421550000041,1.0067885117493474,0,1,95.75,96.4,mexc,ramzinex,7.242187
2023-12-23 14:51:22,0,0,NOBITEX-RAMZINEX,LTCUSDT,15,71.88,71.87,72.56,71.94,249.8585,280.6381,0.341,9.281,0.5568600000000211,1.0008347245409015,0,1,71.88,71.94,mexc,ramzinex,9.281
2023-12-23 14:51:22,0,0,NOBITEX-RAMZINEX,FTTUSDT,362,3.5662,3.5661,3.592,3.574,28.06,156.63,400,326.213,0.2188680000000008,1.0021872020638214,0,1,3.5662,3.574,mexc,ramzinex,28.06
2023-12-23 14:51:22,0,0,NOBITEX-RAMZINEX,MATICUSDT,363,0.839,0.8389,0.8432,0.84,5316.6,43834.5,1235.52,1235.52,1.235520000000001,1.0011918951132301,0,1,0.839,0.84,mexc,ramzinex,1235.52
2023-12-23 14:51:22,0,0,NOBITEX-RAMZINEX,USTCUSDT,393,0.03573,0.0357,0.065,0.053858,131003.67,164527.22,368,100,1.8128000000000006,1.5073607612650435,0,1,0.03573,0.053858,mexc,ramzinex,100.0
2023-12-23 14:51:22,0,0,NOBITEX-RAMZINEX,COMPUSDT,170,52.35,52.34,52.89,52.41,43.66,43.905,8.25,12.065624,0.7239374399999416,1.0011461318051575,0,1,52.35,52.41,mexc,ramzinex,12.065624
2023-12-23 14:51:22,0,0,NOBITEX-RAMZINEX,BSVUSDT,182,49.5001,49.5,49.3,33.31,124.1938,18.27134,0.10055,2.66968,0.020110000000000287,1.004056795131846,0,1,49.3,49.5,ramzinex,mexc,0.10055
2023-12-23 14:51:22,0,0,NOBITEX-RAMZINEX,SOLUSDT,218,94.84,94.82,95.9,95.03,1247.73,108.63,20.475,18.45,3.505499999999958,1.0020033741037537,0,1,94.84,95.03,mexc,ramzinex,18.45
2023-12-23 14:51:25,0,0,NOBITEX-RAMZINEX,AAVEUSDT,37,95.76,95.75,97.3,96.4,14.009,6.162,6.1875,7.242187,4.634999680000004,1.0066833751044277,0,1,95.76,96.4,mexc,ramzinex,7.242187
2023-12-23 14:51:25,0,0,NOBITEX-RAMZINEX,LTCUSDT,15,71.89,71.88,72.56,71.94,454.1988,424.0665,0.341,9.281,0.46404999999997365,1.0006955070246208,0,1,71.89,71.94,mexc,ramzinex,9.281
2023-12-23 14:51:25,0,0,NOBITEX-RAMZINEX,FTTUSDT,362,3.5666,3.5662,3.592,3.574,28.92,100.68,400,326.213,0.2140079999999893,1.0020748051365445,0,1,3.5666,3.574,mexc,ramzinex,28.92
2023-12-23 14:51:25,0,0,NOBITEX-RAMZINEX,MATICUSDT,363,0.8393,0.8392,0.8432,0.84,95045.1,12771.9,1235.52,1235.52,0.8648639999999047,1.0008340283569641,0,1,0.8393,0.84,mexc,ramzinex,1235.52
2023-12-23 14:51:25,0,0,NOBITEX-RAMZINEX,USTCUSDT,393,0.03575,0.03572,0.065,0.053858,135414.68,147640.64,368,100,1.8108000000000006,1.5065174825174827,0,1,0.03575,0.053858,mexc,ramzinex,100.0
2023-12-23 14:51:25,0,0,NOBITEX-RAMZINEX,COMPUSDT,170,52.36,52.35,52.89,52.41,88.879,41.247,8.25,12.065624,0.6032811999999657,1.0009549274255156,0,1,52.36,52.41,mexc,ramzinex,12.065624
2023-12-23 14:51:25,0,0,NOBITEX-RAMZINEX,BSVUSDT,182,49.505,49.5,49.3,33.31,105.52311,18.27134,0.10055,2.66968,0.020110000000000287,1.004056795131846,0,1,49.3,49.5,ramzinex,mexc,0.10055
2023-12-23 14:51:25,0,0,NOBITEX-RAMZINEX,SOLUSDT,218,94.92,94.9,95.9,95.03,488.6,49.49,20.475,18.45,2.0294999999999894,1.001158870627897,0,1,94.92,95.03,mexc,ramzinex,18.45
2023-12-23 14:51:29,0,0,NOBITEX-RAMZINEX,AAVEUSDT,37,95.76,95.75,97.3,96.4,14.009,6.162,6.1875,7.242187,4.634999680000004,1.0066833751044277,0,1,95.76,96.4,mexc,ramzinex,7.242187
2023-12-23 14:51:29,0,0,NOBITEX-RAMZINEX,LTCUSDT,15,71.89,71.88,72.56,71.94,280.7933,424.0665,0.341,9.281,0.46404999999997365,1.0006955070246208,0,1,71.89,71.94,mexc,ramzinex,9.281
2023-12-23 14:51:29,0,0,NOBITEX-RAMZINEX,FTTUSDT,362,3.5666,3.5662,3.592,3.574,28.92,100.68,400,326.213,0.2140079999999893,1.0020748051365445,0,1,3.5666,3.574,mexc,ramzinex,28.92
2023-12-23 14:51:29,0,0,NOBITEX-RAMZINEX,MATICUSDT,363,0.8394,0.8393,0.8432,0.84,50720.4,24363.0,1235.52,1235.52,0.7413119999999184,1.0007147962830591,0,1,0.8394,0.84,mexc,ramzinex,1235.52
2023-12-23 14:51:29,0,0,NOBITEX-RAMZINEX,USTCUSDT,393,0.03575,0.03572,0.065,0.053858,135414.68,147640.64,368,100,1.8108000000000006,1.5065174825174827,0,1,0.03575,0.053858,mexc,ramzinex,100.0
2023-12-23 14:51:29,0,0,NOBITEX-RAMZINEX,COMPUSDT,170,52.36,52.34,52.89,52.41,163.529,43.905,8.25,12.065624,0.6032811999999657,1.0009549274255156,0,1,52.36,52.41,mexc,ramzinex,12.065624
2023-12-23 14:51:29,0,0,NOBITEX-RAMZINEX,BSVUSDT,182,49.5101,49.5,49.3,33.31,105.38712,235.37142,0.10055,2.66968,0.020110000000000287,1.004056795131846,0,1,49.3,49.5,ramzinex,mexc,0.10055
2023-12-23 14:51:29,0,0,NOBITEX-RAMZINEX,SOLUSDT,218,94.9,94.87,95.9,95.03,1046.43,297.87,20.475,18.45,2.398499999999916,1.0013698630136987,0,1,94.9,95.03,mexc,ramzinex,18.45
2023-12-23 14:51:33,0,0,NOBITEX-RAMZINEX,AAVEUSDT,37,95.76,95.75,97.3,96.4,4.475,3.46,6.1875,7.242187,2.864000000000002,1.0066833751044277,0,1,95.76,96.4,mexc,ramzinex,4.475
2023-12-23 14:51:33,0,0,NOBITEX-RAMZINEX,LTCUSDT,15,71.89,71.88,72.56,71.94,225.9528,424.0665,0.341,9.281,0.46404999999997365,1.0006955070246208,0,1,71.89,71.94,mexc,ramzinex,9.281
2023-12-23 14:51:33,0,0,NOBITEX-RAMZINEX,FTTUSDT,362,3.5671,3.5664,3.592,3.574,32.88,66.68,400,326.213,0.22687199999999694,1.0019343444254436,0,1,3.5671,3.574,mexc,ramzinex,32.88
2023-12-23 14:51:33,0,0,NOBITEX-RAMZINEX,MATICUSDT,363,0.8395,0.8394,0.8432,0.84,77658.1,4105.27,1235.52,1235.52,0.6177599999999319,1.0005955926146515,0,1,0.8395,0.84,mexc,ramzinex,1235.52
2023-12-23 14:51:33,0,0,NOBITEX-RAMZINEX,USTCUSDT,393,0.03575,0.03572,0.065,0.053858,135414.68,147640.64,368,100,1.8108000000000006,1.5065174825174827,0,1,0.03575,0.053858,mexc,ramzinex,100.0
2023-12-23 14:51:33,0,0,NOBITEX-RAMZINEX,COMPUSDT,170,52.35,52.34,52.89,52.41,38.598,43.905,8.25,12.065624,0.7239374399999416,1.0011461318051575,0,1,52.35,52.41,mexc,ramzinex,12.065624
2023-12-23 14:51:33,0,0,NOBITEX-RAMZINEX,BSVUSDT,182,49.51,49.5,49.3,33.31,215.58647,18.27134,0.10055,2.66968,0.020110000000000287,1.004056795131846,0,1,49.3,49.5,ramzinex,mexc,0.10055
2023-12-23 14:51:33,0,0,NOBITEX-RAMZINEX,SOLUSDT,218,94.92,94.89,95.9,95.03,145.26,1452.88,20.475,18.45,2.0294999999999894,1.001158870627897,0,1,94.92,95.03,mexc,ramzinex,18.45
2023-12-23 14:51:37,0,0,NOBITEX-RAMZINEX,AAVEUSDT,37,95.76,95.75,97.3,96.4,2.378,18.753,6.1875,7.242187,1.5219200000000015,1.0066833751044277,0,1,95.76,96.4,mexc,ramzinex,2.378
2023-12-23 14:51:37,0,0,NOBITEX-RAMZINEX,LTCUSDT,15,71.89,71.88,72.56,71.94,225.9528,424.0665,0.341,9.281,0.46404999999997365,1.0006955070246208,0,1,71.89,71.94,mexc,ramzinex,9.281
2023-12-23 14:51:37,0,0,NOBITEX-RAMZINEX,FTTUSDT,362,3.5671,3.5662,3.592,3.574,32.88,1125.42,400,326.213,0.22687199999999694,1.0019343444254436,0,1,3.5671,3.574,mexc,ramzinex,32.88
2023-12-23 14:51:37,0,0,NOBITEX-RAMZINEX,MATICUSDT,363,0.8395,0.8394,0.8432,0.84,20375.5,75186.3,1235.52,1235.52,0.6177599999999319,1.0005955926146515,0,1,0.8395,0.84,mexc,ramzinex,1235.52
2023-12-23 14:51:37,0,0,NOBITEX-RAMZINEX,USTCUSDT,393,0.03576,0.03573,0.065,0.053858,166669.52,118686.07,368,100,1.8098000000000003,1.506096196868009,0,1,0.03576,0.053858,mexc,ramzinex,100.0
2023-12-23 14:51:37,0,0,NOBITEX-RAMZINEX,COMPUSDT,170,52.37,52.36,52.89,52.41,40.433,45.431,8.25,12.065624,0.4826249599999897,1.0007637960664502,0,1,52.37,52.41,mexc,ramzinex,12.065624
2023-12-23 14:51:37,0,0,NOBITEX-RAMZINEX,BSVUSDT,182,49.51,49.5,49.3,33.31,218.28233,18.27134,0.10055,2.66968,0.020110000000000287,1.004056795131846,0,1,49.3,49.5,ramzinex,mexc,0.10055
2023-12-23 14:51:37,0,0,NOBITEX-RAMZINEX,SOLUSDT,218,94.94,94.92,95.9,95.03,173.39,179.79,20.475,18.45,1.660500000000063,1.0009479671371393,0,1,94.94,95.03,mexc,ramzinex,18.45
2023-12-23 14:51:41,0,0,NOBITEX-RAMZINEX,AAVEUSDT,37,95.77,95.76,97.3,96.4,25.503,4.475,6.1875,7.242187,4.56257781000007,1.006578260415579,0,1,95.77,96.4,mexc,ramzinex,7.242187
2023-12-23 14:51:41,0,0,NOBITEX-RAMZINEX,LTCUSDT,15,71.89,71.88,72.56,71.94,271.0588,424.0665,0.341,9.281,0.46404999999997365,1.0006955070246208,0,1,71.89,71.94,mexc,ramzinex,9.281
2023-12-23 14:51:41,0,0,NOBITEX-RAMZINEX,FTTUSDT,362,3.5673,3.5663,3.592,3.574,29.83,29.36,400,326.213,0.19986099999999785,1.0018781711658677,0,1,3.5673,3.574,mexc,ramzinex,29.83
2023-12-23 14:51:41,0,0,NOBITEX-RAMZINEX,MATICUSDT,363,0.8395,0.8394,0.8432,0.84,20375.5,75186.3,1235.52,1235.52,0.6177599999999319,1.0005955926146515,0,1,0.8395,0.84,mexc,ramzinex,1235.52
2023-12-23 14:51:41,0,0,NOBITEX-RAMZINEX,USTCUSDT,393,0.03577,0.03574,0.065,0.053858,125932.76,162048.97,368,100,1.8088,1.5056751467710372,0,1,0.03577,0.053858,mexc,ramzinex,100.0
2023-12-23 14:51:41,0,0,NOBITEX-RAMZINEX,COMPUSDT,170,52.37,52.36,52.89,52.41,40.433,45.431,8.25,12.065624,0.4826249599999897,1.0007637960664502,0,1,52.37,52.41,mexc,ramzinex,12.065624
2023-12-23 14:51:41,0,0,NOBITEX-RAMZINEX,BSVUSDT,182,49.5101,49.5,49.3,33.31,199.16698,133.33237,0.10055,2.66968,0.020110000000000287,1.004056795131846,0,1,49.3,49.5,ramzinex,mexc,0.10055
2023-12-23 14:51:41,0,0,NOBITEX-RAMZINEX,SOLUSDT,218,94.94,94.92,95.9,95.03,80.53,708.63,20.475,18.45,1.660500000000063,1.0009479671371393,0,1,94.94,95.03,mexc,ramzinex,18.45
2023-12-23 14:51:45,0,0,NOBITEX-RAMZINEX,AAVEUSDT,37,95.78,95.76,97.3,96.4,3.328,425.422,6.1875,7.242187,2.063360000000015,1.006473167675924,0,1,95.78,96.4,mexc,ramzinex,3.328
2023-12-23 14:51:45,0,0,NOBITEX-RAMZINEX,LTCUSDT,15,71.89,71.88,72.56,71.94,221.021,424.0665,0.341,9.281,0.46404999999997365,1.0006955070246208,0,1,71.89,71.94,mexc,ramzinex,9.281
2023-12-23 14:51:45,0,0,NOBITEX-RAMZINEX,FTTUSDT,362,3.5673,3.5666,3.592,3.574,29.84,28.71,400,326.213,0.19992799999999786,1.0018781711658677,0,1,3.5673,3.574,mexc,ramzinex,29.84
2023-12-23 14:51:45,0,0,NOBITEX-RAMZINEX,MATICUSDT,363,0.8397,0.8396,0.8432,0.84,43816.5,34685.41,1235.52,1235.52,0.3706559999999592,1.0003572704537333,0,1,0.8397,0.84,mexc,ramzinex,1235.52
2023-12-23 14:51:45,0,0,NOBITEX-RAMZINEX,USTCUSDT,393,0.03578,0.03575,0.065,0.053858,123019.82,141246.13,368,100,1.8078000000000003,1.5052543320290666,0,1,0.03578,0.053858,mexc,ramzinex,100.0
2023-12-23 14:51:45,0,0,NOBITEX-RAMZINEX,COMPUSDT,170,52.38,52.37,52.89,52.41,82.965,44.567,8.25,12.065624,0.36196871999992797,1.0005727376861395,0,1,52.38,52.41,mexc,ramzinex,12.065624
2023-12-23 14:51:45,0,0,NOBITEX-RAMZINEX,BSVUSDT,182,49.5101,49.5,49.3,33.31,203.33494,146.00806,0.10055,2.66968,0.020110000000000287,1.004056795131846,0,1,49.3,49.5,ramzinex,mexc,0.10055
2023-12-23 14:51:45,0,0,NOBITEX-RAMZINEX,SOLUSDT,218,94.95,94.94,95.9,95.03,24.84,808.62,20.475,18.45,1.4759999999999684,1.0008425487098473,0,1,94.95,95.03,mexc,ramzinex,18.45
2023-12-23 14:51:49,0,0,NOBITEX-RAMZINEX,AAVEUSDT,37,95.73,95.71,97.3,96.4,3.199,130.821,6.1875,7.242187,2.1433300000000055,1.0069988509349213,0,1,95.73,96.4,mexc,ramzinex,3.199
2023-12-23 14:51:49,0,0,NOBITEX-RAMZINEX,LTCUSDT,15,71.92,71.9,72.56,71.94,267.9818,490.3899,0.341,9.281,0.1856199999999631,1.00027808676307,0,1,71.92,71.94,mexc,ramzinex,9.281
2023-12-23 14:51:49,0,0,NOBITEX-RAMZINEX,FTTUSDT,362,3.5682,3.567,3.592,3.574,30.5,28.49,400,326.213,0.17689999999999406,1.0016254694243596,0,1,3.5682,3.574,mexc,ramzinex,30.5
2023-12-23 14:51:49,0,0,NOBITEX-RAMZINEX,MATICUSDT,363,0.8398,0.8397,0.8432,0.84,18985.5,45267.0,1235.52,1235.52,0.2471039999999728,1.0002381519409382,0,1,0.8398,0.84,mexc,ramzinex,1235.52
2023-12-23 14:51:49,0,0,NOBITEX-RAMZINEX,USTCUSDT,393,0.0358,0.03577,0.065,0.053858,118804.82,147654.16,368,100,1.8058000000000005,1.5044134078212292,0,1,0.0358,0.053858,mexc,ramzinex,100.0
2023-12-23 14:51:49,0,0,NOBITEX-RAMZINEX,COMPUSDT,170,52.39,52.38,52.89,52.41,48.216,40.041,8.25,12.065624,0.24131247999995198,1.0003817522427942,0,1,52.39,52.41,mexc,ramzinex,12.065624
2023-12-23 14:51:49,0,0,NOBITEX-RAMZINEX,BSVUSDT,182,49.5101,49.5,49.3,33.31,216.35816,233.93492,0.10055,2.66968,0.020110000000000287,1.004056795131846,0,1,49.3,49.5,ramzinex,mexc,0.10055
2023-12-23 14:51:49,0,0,NOBITEX-RAMZINEX,SOLUSDT,218,95.01,94.99,95.9,95.03,878.63,161.76,20.475,18.45,0.36899999999992655,1.0002105041574572,0,1,95.01,95.03,mexc,ramzinex,18.45
2023-12-23 14:51:53,0,0,NOBITEX-RAMZINEX,AAVEUSDT,37,95.73,95.71,97.3,96.4,11.025,130.821,6.1875,7.242187,4.8522652900000125,1.0069988509349213,0,1,95.73,96.4,mexc,ramzinex,7.242187
2023-12-23 14:51:53,0,0,NOBITEX-RAMZINEX,LTCUSDT,15,71.92,71.91,72.56,71.94,47.2663,420.9546,0.341,9.281,0.1856199999999631,1.00027808676307,0,1,71.92,71.94,mexc,ramzinex,9.281
2023-12-23 14:51:53,0,0,NOBITEX-RAMZINEX,FTTUSDT,362,3.5682,3.567,3.592,3.574,30.5,28.49,400,326.213,0.17689999999999406,1.0016254694243596,0,1,3.5682,3.574,mexc,ramzinex,30.5
2023-12-23 14:51:53,0,0,NOBITEX-RAMZINEX,USTCUSDT,393,0.03579,0.03576,0.065,0.053858,167195.26,143943.11,368,100,1.8068,1.504833752444817,0,1,0.03579,0.053858,mexc,ramzinex,100.0
2023-12-23 14:51:53,0,0,NOBITEX-RAMZINEX,COMPUSDT,170,52.4,52.39,52.89,52.41,60.573,38.977,8.25,12.065624,0.12065623999997599,1.0001908396946564,0,1,52.4,52.41,mexc,ramzinex,12.065624
2023-12-23 14:51:53,0,0,NOBITEX-RAMZINEX,BSVUSDT,182,49.5101,49.5,49.3,33.31,136.0598,186.53153,0.10055,2.66968,0.020110000000000287,1.004056795131846,0,1,49.3,49.5,ramzinex,mexc,0.10055
2023-12-23 14:51:53,0,0,NOBITEX-RAMZINEX,SOLUSDT,218,95.01,94.99,95.9,95.03,263.43,432.58,20.475,18.45,0.36899999999992655,1.0002105041574572,0,1,95.01,95.03,mexc,ramzinex,18.45
